episode,step,reward,min_range,v,w,timestamp
9,7,-0.098,2.745079755783081,-0.08,0.9,1762042776.1312282
9,8,-0.098,2.7448832988739014,-0.08,0.9,1762042776.2312212
9,9,-0.098,2.7439403533935547,-0.08,0.9,1762042776.3312376
9,10,-0.098,2.7435576915740967,-0.08,0.9,1762042776.4312143
9,11,-0.098,2.7411341667175293,-0.08,0.9,1762042776.5312371
9,12,-0.098,2.7377049922943115,-0.08,0.9,1762042776.6312327
9,13,-0.098,2.7427103519439697,-0.08,0.9,1762042776.731243
9,14,-0.098,2.7491183280944824,-0.08,0.9,1762042776.8312232
9,15,0.156,2.752819776535034,0.18,1.2,1762042776.9312348
9,16,-0.098,2.754568576812744,-0.08,-0.9,1762042777.0312378
9,17,-0.098,2.7435686588287354,-0.08,-0.9,1762042777.1312332
9,18,-0.098,2.7388408184051514,-0.08,-0.9,1762042777.23122
9,19,-0.098,2.75811767578125,-0.08,-0.9,1762042777.331213
9,20,-0.098,2.7530102729797363,-0.08,-0.9,1762042777.4312465
9,21,-0.098,2.7740261554718018,-0.08,-0.9,1762042777.531306
9,22,-0.098,2.7733640670776367,-0.08,-0.9,1762042777.6312635
9,23,-0.098,2.7629003524780273,-0.08,-0.9,1762042777.731209
9,24,0.156,2.761936902999878,0.18,1.2,1762042777.831213
9,25,-0.098,2.7610859870910645,-0.08,0.9,1762042777.9312232
9,26,-0.098,2.760535955429077,-0.08,0.9,1762042778.0312333
9,27,-0.098,2.7605412006378174,-0.08,0.9,1762042778.1312354
9,28,-0.098,2.7605345249176025,-0.08,0.9,1762042778.2312121
9,29,-0.098,2.7605342864990234,-0.08,0.9,1762042778.3312087
9,30,-0.098,2.760293960571289,-0.08,0.9,1762042778.4312162
9,31,-0.098,2.764157772064209,-0.08,0.9,1762042778.5312254
9,32,-0.098,2.766282558441162,-0.08,0.9,1762042778.6312983
9,33,0.156,2.771418809890747,0.18,1.2,1762042778.7312388
9,34,-0.098,2.7710978984832764,-0.08,-0.9,1762042778.831229
9,35,-0.098,2.781081199645996,-0.08,-0.9,1762042778.9312081
9,36,-0.098,2.7771706581115723,-0.08,-0.9,1762042779.031206
9,37,-0.098,2.7875943183898926,-0.08,-0.9,1762042779.1312397
9,38,-0.098,2.786743402481079,-0.08,-0.9,1762042779.2312276
9,39,-0.098,2.7880988121032715,-0.08,-0.9,1762042779.3312023
9,40,-0.098,2.7885241508483887,-0.08,-0.9,1762042779.4312496
9,41,-0.098,2.789795398712158,-0.08,-0.9,1762042779.5312405
9,42,0.156,2.7901065349578857,0.18,1.2,1762042779.6312134
9,43,-0.098,2.789163827896118,-0.08,0.9,1762042779.7312195
9,44,-0.098,2.7877731323242188,-0.08,0.9,1762042779.8312302
9,45,-0.098,2.784184455871582,-0.08,0.9,1762042779.931238
9,46,-0.098,2.7823939323425293,-0.08,0.9,1762042780.0312083
9,47,-0.098,2.781393527984619,-0.08,0.9,1762042780.1312385
9,48,-0.098,2.7791590690612793,-0.08,0.9,1762042780.2312353
9,49,-0.098,2.777772903442383,-0.08,0.9,1762042780.331238
9,50,-0.098,2.7899439334869385,-0.08,0.9,1762042780.431229
9,51,-0.098,2.8032963275909424,-0.08,0.9,1762042780.5312312
9,52,0.156,2.7910993099212646,0.18,1.2,1762042780.6312327
9,53,-0.098,2.7914834022521973,-0.08,-0.9,1762042780.7312062
9,54,-0.098,2.792492389678955,-0.08,-0.9,1762042780.8312092
9,55,-0.098,2.793548583984375,-0.08,-0.9,1762042780.9312353
9,56,-0.098,2.796064853668213,-0.08,-0.9,1762042781.0312343
9,57,-0.098,2.7974822521209717,-0.08,-0.9,1762042781.1312366
9,58,-0.098,2.799513339996338,-0.08,-0.9,1762042781.2312267
9,59,-0.098,2.8004589080810547,-0.08,-0.9,1762042781.331209
9,60,-0.098,2.802051067352295,-0.08,-0.9,1762042781.431211
9,61,0.156,2.8027892112731934,0.18,1.2,1762042781.5312102
9,62,-0.098,2.8033437728881836,-0.08,0.9,1762042781.6312299
9,63,-0.098,2.8033437728881836,-0.08,0.9,1762042781.7312102
9,64,-0.098,2.8033437728881836,-0.08,0.9,1762042781.8312275
9,65,-0.098,2.8033437728881836,-0.08,0.9,1762042781.9312558
9,66,-0.098,2.8033437728881836,-0.08,0.9,1762042782.0312352
9,67,-0.098,2.8033437728881836,-0.08,0.9,1762042782.1311965
9,68,-0.098,2.8033437728881836,-0.08,0.9,1762042782.231291
9,69,-0.098,2.8033437728881836,-0.08,0.9,1762042782.3312273
9,70,0.156,2.8050897121429443,0.18,1.2,1762042782.4312458
9,71,-0.098,2.804178476333618,-0.08,-0.9,1762042782.5312333
9,72,-0.098,2.806328773498535,-0.08,-0.9,1762042782.6312473
9,73,-0.098,2.8076345920562744,-0.08,-0.9,1762042782.7312138
9,74,-0.098,2.8115808963775635,-0.08,-0.9,1762042782.8312433
9,75,-0.098,2.8138720989227295,-0.08,-0.9,1762042782.9312084
9,76,-0.098,2.795315742492676,-0.08,-0.9,1762042783.0312102
9,77,-0.098,2.7983241081237793,-0.08,-0.9,1762042783.1312623
9,78,-0.098,2.802419900894165,-0.08,-0.9,1762042783.231213
9,79,0.156,2.8036201000213623,0.18,1.2,1762042783.3312955
9,80,-0.098,2.8046178817749023,-0.08,0.9,1762042783.431272
9,81,-0.098,2.801520586013794,-0.08,0.9,1762042783.5312452
9,82,-0.098,2.818857431411743,-0.08,0.9,1762042783.6312256
9,83,-0.098,2.8117644786834717,-0.08,0.9,1762042783.7312067
9,84,-0.098,2.810811996459961,-0.08,0.9,1762042783.831241
9,85,-0.098,2.810811996459961,-0.08,0.9,1762042783.931245
9,86,-0.098,2.810811996459961,-0.08,0.9,1762042784.031228
9,87,-0.098,2.810811996459961,-0.08,0.9,1762042784.131237
9,88,-0.098,2.810811996459961,-0.08,0.9,1762042784.2312136
9,89,0.156,2.810811996459961,0.18,1.2,1762042784.3312418
9,90,-0.098,2.8108415603637695,-0.08,-0.9,1762042784.4312246
9,91,-0.098,2.8117401599884033,-0.08,-0.9,1762042784.5312555
9,92,-0.098,2.814833164215088,-0.08,-0.9,1762042784.6312394
9,93,-0.098,2.8149428367614746,-0.08,-0.9,1762042784.731242
9,94,-0.098,2.8149428367614746,-0.08,-0.9,1762042784.8312051
9,95,-0.098,2.81516432762146,-0.08,-0.9,1762042784.9312317
9,96,-0.098,2.8173861503601074,-0.08,-0.9,1762042785.0312266
9,97,-0.098,2.817943811416626,-0.08,-0.9,1762042785.1312456
9,98,0.156,2.8194456100463867,0.18,1.2,1762042785.2312076
9,99,-0.098,2.8192451000213623,-0.08,0.9,1762042785.3312454
9,100,-0.098,2.8191306591033936,-0.08,0.9,1762042785.4312031
9,101,-0.098,2.8191256523132324,-0.08,0.9,1762042785.5312095
9,102,-0.098,2.817847490310669,-0.08,0.9,1762042785.6312962
9,103,-0.098,2.8177027702331543,-0.08,0.9,1762042785.7312145
9,104,-0.098,2.821223735809326,-0.08,0.9,1762042785.8312392
9,105,-0.098,2.8235907554626465,-0.08,0.9,1762042785.9312294
9,106,-0.098,2.822443962097168,-0.08,0.9,1762042786.0312376
9,107,0.156,2.820798635482788,0.18,1.2,1762042786.1312408
9,108,-0.098,2.8209543228149414,-0.08,-0.9,1762042786.2312167
9,109,-0.098,2.824493885040283,-0.08,-0.9,1762042786.33124
9,110,-0.098,2.8251149654388428,-0.08,-0.9,1762042786.431226
9,111,-0.098,2.8291127681732178,-0.08,-0.9,1762042786.5312192
9,112,-0.098,2.828476667404175,-0.08,-0.9,1762042786.631249
9,113,-0.098,2.823786735534668,-0.08,-0.9,1762042786.7312095
9,114,-0.098,2.8193321228027344,-0.08,-0.9,1762042786.8312492
9,115,-0.098,2.826874256134033,-0.08,-0.9,1762042786.9312134
9,116,-0.098,2.833346128463745,-0.08,-0.9,1762042787.031238
9,117,0.156,2.828665256500244,0.18,1.2,1762042787.1312134
9,118,-0.098,2.8278133869171143,-0.08,0.9,1762042787.2312179
9,119,-0.098,2.821274995803833,-0.08,0.9,1762042787.3312254
9,120,-0.098,2.836038112640381,-0.08,0.9,1762042787.431233
9,121,-0.098,2.8356034755706787,-0.08,0.9,1762042787.5312266
9,122,-0.098,2.835390329360962,-0.08,0.9,1762042787.6312432
9,123,-0.098,2.8348495960235596,-0.08,0.9,1762042787.7312236
9,124,-0.098,2.834599494934082,-0.08,0.9,1762042787.8312504
9,125,-0.098,2.8360588550567627,-0.08,0.9,1762042787.931243
9,126,0.156,2.8244428634643555,0.18,1.2,1762042788.0312767
9,127,-0.098,2.82224440574646,-0.08,-0.9,1762042788.1312113
9,128,-0.098,2.8298304080963135,-0.08,-0.9,1762042788.2312047
9,129,-0.098,2.8350534439086914,-0.08,-0.9,1762042788.331225
9,130,-0.098,2.8294332027435303,-0.08,-0.9,1762042788.4312162
9,131,-0.098,2.8433730602264404,-0.08,-0.9,1762042788.531223
9,132,-0.098,2.8443198204040527,-0.08,-0.9,1762042788.6312473
9,133,-0.098,2.8638856410980225,-0.08,-0.9,1762042788.7312121
9,134,-0.098,2.8661248683929443,-0.08,-0.9,1762042788.83124
9,135,0.156,2.8661646842956543,0.18,1.2,1762042788.9312444
9,136,-0.098,2.866170644760132,-0.08,0.9,1762042789.031216
9,137,-0.098,2.8548836708068848,-0.08,0.9,1762042789.131218
9,138,-0.098,2.8710708618164062,-0.08,0.9,1762042789.2312186
9,139,-0.098,2.8720297813415527,-0.08,0.9,1762042789.3312047
9,140,-0.098,2.8720297813415527,-0.08,0.9,1762042789.4312124
9,141,-0.098,2.8720297813415527,-0.08,0.9,1762042789.5312238
9,142,-0.098,2.8720297813415527,-0.08,0.9,1762042789.6312337
9,143,-0.098,2.8720297813415527,-0.08,0.9,1762042789.7312288
9,144,0.156,2.8720297813415527,0.18,1.2,1762042789.831224
9,145,-0.098,2.8720297813415527,-0.08,-0.9,1762042789.9312255
9,146,-0.098,2.8720383644104004,-0.08,-0.9,1762042790.0312402
9,147,-0.098,2.8720319271087646,-0.08,-0.9,1762042790.1312246
9,148,-0.098,2.872040271759033,-0.08,-0.9,1762042790.231206
9,149,-0.098,2.8720433712005615,-0.08,-0.9,1762042790.331239
9,150,-0.098,2.8720386028289795,-0.08,-0.9,1762042790.4312117
9,151,-0.098,2.8720524311065674,-0.08,-0.9,1762042790.5312264
9,152,-0.098,2.8720459938049316,-0.08,-0.9,1762042790.6312492
9,153,0.156,2.873119592666626,0.18,1.2,1762042790.7312267
9,154,-0.098,2.87298583984375,-0.08,0.9,1762042790.8312402
9,155,-0.098,2.8719074726104736,-0.08,0.9,1762042790.9312043
9,156,-0.098,2.8719074726104736,-0.08,0.9,1762042791.031266
9,157,-0.098,2.8719074726104736,-0.08,0.9,1762042791.1312072
9,158,-0.098,2.8707571029663086,-0.08,0.9,1762042791.2312336
9,159,-0.098,2.8694002628326416,-0.08,0.9,1762042791.3312283
9,160,-0.098,2.8789989948272705,-0.08,0.9,1762042791.4312384
9,161,-0.098,2.869203805923462,-0.08,0.9,1762042791.5312383
9,162,0.156,2.8838441371917725,0.18,1.2,1762042791.6312466
9,163,-0.098,2.8842055797576904,-0.08,-0.9,1762042791.7312286
9,164,-0.098,2.873297929763794,-0.08,-0.9,1762042791.831185
9,165,-0.098,2.873297929763794,-0.08,-0.9,1762042791.931252
9,166,-0.098,2.8763387203216553,-0.08,-0.9,1762042792.031211
9,167,-0.098,2.877685070037842,-0.08,-0.9,1762042792.1312423
9,168,-0.098,2.878628730773926,-0.08,-0.9,1762042792.2312272
9,169,-0.098,2.879823923110962,-0.08,-0.9,1762042792.3312402
9,170,-0.098,2.882117748260498,-0.08,-0.9,1762042792.43125
9,171,-0.098,2.88330078125,-0.08,-0.9,1762042792.5312316
9,172,0.156,2.8855199813842773,0.18,1.2,1762042792.6312144
9,173,-0.098,2.885594606399536,-0.08,0.9,1762042792.73123
9,174,-0.098,2.8807733058929443,-0.08,0.9,1762042792.8312113
9,175,-0.098,2.902796983718872,-0.08,0.9,1762042792.9312372
9,176,-0.098,2.896280288696289,-0.08,0.9,1762042793.03121
9,177,-0.098,2.9057424068450928,-0.08,0.9,1762042793.1312034
9,178,-0.098,2.9173340797424316,-0.08,0.9,1762042793.2312028
9,179,-0.098,2.915499448776245,-0.08,0.9,1762042793.331281
9,180,-0.098,2.9199941158294678,-0.08,0.9,1762042793.4312212
9,181,-0.098,2.9320428371429443,-0.08,0.9,1762042793.531226
9,182,0.167737979888916,2.929736852645874,0.18,-0.6131010055541992,1762042793.6312277
9,183,-0.098,2.934730052947998,-0.08,-0.9,1762042793.7312126
9,184,-0.098,2.938264846801758,-0.08,-0.9,1762042793.83122
9,185,-0.098,2.939221143722534,-0.08,-0.9,1762042793.9312317
9,186,-0.098,2.941194772720337,-0.08,-0.9,1762042794.0312247
9,187,-0.098,2.9426262378692627,-0.08,-0.9,1762042794.1312077
9,188,-0.098,2.944568634033203,-0.08,-0.9,1762042794.231214
9,189,-0.098,2.9461374282836914,-0.08,-0.9,1762042794.3312387
9,190,-0.098,2.9479212760925293,-0.08,-0.9,1762042794.4312303
9,191,-0.098,2.948188066482544,-0.08,-0.9,1762042794.5312002
9,192,0.18,2.949047565460205,0.18,0.0,1762042794.631236
9,193,-0.098,2.949084520339966,-0.08,0.9,1762042794.731246
9,194,-0.098,2.949084520339966,-0.08,0.9,1762042794.8312201
9,195,-0.098,2.9418087005615234,-0.08,0.9,1762042794.931229
9,196,-0.098,2.936410665512085,-0.08,0.9,1762042795.0312035
9,197,-0.098,2.947732925415039,-0.08,0.9,1762042795.1312494
9,198,-0.098,2.946984052658081,-0.08,0.9,1762042795.2312047
9,199,-0.098,2.945930242538452,-0.08,0.9,1762042795.3312595
9,200,-0.098,2.9459235668182373,-0.08,0.9,1762042795.4312363
9,201,0.16733339309692383,2.9459164142608643,0.18,-0.6333303451538086,1762042795.531259
9,202,-0.098,2.9464690685272217,-0.08,-0.9,1762042795.6312094
9,203,-0.098,2.947770595550537,-0.08,-0.9,1762042795.7312477
9,204,-0.098,2.9479730129241943,-0.08,-0.9,1762042795.8312223
9,205,-0.098,2.947977304458618,-0.08,-0.9,1762042795.9312227
9,206,-0.098,2.9479968547821045,-0.08,-0.9,1762042796.0311956
9,207,-0.098,2.948012113571167,-0.08,-0.9,1762042796.1312413
9,208,-0.098,2.948024034500122,-0.08,-0.9,1762042796.2312012
9,209,-0.098,2.9480361938476562,-0.08,-0.9,1762042796.331249
9,210,-0.098,2.9480557441711426,-0.08,-0.9,1762042796.4312434
9,211,0.16755199432373047,2.9482386112213135,0.18,-0.6224002838134766,1762042796.531206
9,212,-0.098,2.94895601272583,-0.08,0.9,1762042796.631232
9,213,-0.098,2.9468352794647217,-0.08,0.9,1762042796.7312407
9,214,-0.098,2.946319341659546,-0.08,0.9,1762042796.8312309
9,215,-0.098,2.945345163345337,-0.08,0.9,1762042796.9312446
9,216,-0.098,2.9448211193084717,-0.08,0.9,1762042797.031211
9,217,-0.098,2.9437952041625977,-0.08,0.9,1762042797.131211
9,218,-0.098,2.943326473236084,-0.08,0.9,1762042797.2312741
9,219,-0.098,2.9423134326934814,-0.08,0.9,1762042797.3312256
9,220,0.1669272232055664,2.941842555999756,0.18,-0.6536388397216797,1762042797.431229
9,221,-0.098,2.9407742023468018,-0.08,-0.9,1762042797.531213
9,222,-0.098,2.941056251525879,-0.08,-0.9,1762042797.6312337
9,223,-0.098,2.941542148590088,-0.08,-0.9,1762042797.7312458
9,224,-0.098,2.9417645931243896,-0.08,-0.9,1762042797.8312101
9,225,-0.098,2.942932367324829,-0.08,-0.9,1762042797.9312384
9,226,-0.098,2.9439563751220703,-0.08,-0.9,1762042798.0312335
9,227,-0.098,2.9465296268463135,-0.08,-0.9,1762042798.1312313
9,228,-0.098,2.9481940269470215,-0.08,-0.9,1762042798.2312405
9,229,0.1677094268798828,2.9513492584228516,0.18,-0.6145286560058594,1762042798.3312037
9,230,-0.098,2.9513697624206543,-0.08,0.9,1762042798.431215
9,231,-0.098,2.951247215270996,-0.08,0.9,1762042798.5312366
9,232,-0.098,2.951247215270996,-0.08,0.9,1762042798.6312318
9,233,-0.098,2.951247215270996,-0.08,0.9,1762042798.7312064
9,234,-0.098,2.950753927230835,-0.08,0.9,1762042798.8312235
9,235,-0.098,2.9503390789031982,-0.08,0.9,1762042798.9312618
9,236,-0.098,2.949061393737793,-0.08,0.9,1762042799.0312436
9,237,-0.098,2.952810764312744,-0.08,0.9,1762042799.131235
9,238,-0.098,2.957484722137451,-0.08,0.9,1762042799.2312505
9,239,0.16107940673828125,2.9468443393707275,0.18,-0.9460296630859375,1762042799.3312342
9,240,-0.098,2.9487321376800537,-0.08,-0.9,1762042799.4312284
9,241,-0.098,2.9568819999694824,-0.08,-0.9,1762042799.5312183
9,242,-0.098,2.9528534412384033,-0.08,-0.9,1762042799.6312366
9,243,-0.098,2.9528534412384033,-0.08,-0.9,1762042799.7312267
9,244,-0.098,2.9528534412384033,-0.08,-0.9,1762042799.831229
9,245,-0.098,2.9528534412384033,-0.08,-0.9,1762042799.9312341
9,246,-0.098,2.9528534412384033,-0.08,-0.9,1762042800.0312307
9,247,-0.098,2.9410312175750732,-0.08,-0.9,1762042800.1312454
9,248,0.16148612976074217,2.941848039627075,0.18,-0.9256935119628906,1762042800.2312505
9,249,-0.098,2.9309909343719482,-0.08,0.9,1762042800.3312106
9,250,-0.098,2.9291982650756836,-0.08,0.9,1762042800.431226
9,251,-0.098,2.931988000869751,-0.08,0.9,1762042800.531241
9,252,-0.098,2.948869228363037,-0.08,0.9,1762042800.6312556
9,253,-0.098,2.941154718399048,-0.08,0.9,1762042800.7312322
9,254,-0.098,2.9356801509857178,-0.08,0.9,1762042800.8312252
9,255,-0.098,2.9402174949645996,-0.08,0.9,1762042800.9312036
9,256,-0.098,2.9465465545654297,-0.08,0.9,1762042801.031209
9,257,-0.098,2.960029363632202,-0.08,0.9,1762042801.1312761
9,258,0.156,2.9679453372955322,0.18,-1.2,1762042801.231234
9,259,-0.098,2.965604305267334,-0.08,-0.9,1762042801.3312066
9,260,-0.098,2.9664714336395264,-0.08,-0.9,1762042801.431243
9,261,-0.098,2.9670143127441406,-0.08,-0.9,1762042801.531229
9,262,-0.098,2.9670143127441406,-0.08,-0.9,1762042801.6312423
9,263,-0.098,2.9670143127441406,-0.08,-0.9,1762042801.731241
9,264,-0.098,2.9670145511627197,-0.08,-0.9,1762042801.8312423
9,265,-0.098,2.9670145511627197,-0.08,-0.9,1762042801.9312375
9,266,-0.098,2.9670145511627197,-0.08,-0.9,1762042802.03123
9,267,-0.098,2.9670145511627197,-0.08,-0.9,1762042802.1312325
9,268,0.156,2.9670145511627197,0.18,-1.2,1762042802.2312486
9,269,-0.098,2.950718641281128,-0.08,0.9,1762042802.3312364
9,270,-0.098,2.944572925567627,-0.08,0.9,1762042802.4312067
9,271,-0.098,2.960660696029663,-0.08,0.9,1762042802.5312192
9,272,-0.098,2.960660696029663,-0.08,0.9,1762042802.6312149
9,273,-0.098,2.961838960647583,-0.08,0.9,1762042802.7312
9,274,-0.098,2.9485809803009033,-0.08,0.9,1762042802.8312306
9,275,-0.098,2.9611165523529053,-0.08,0.9,1762042802.9312372
9,276,-0.098,2.9572627544403076,-0.08,0.9,1762042803.031219
9,277,-0.098,2.9565842151641846,-0.08,0.9,1762042803.131201
9,278,0.156,2.956575632095337,0.18,-1.2,1762042803.2312284
9,279,-0.098,2.956383228302002,-0.08,-0.9,1762042803.3312743
9,280,-0.098,2.9605519771575928,-0.08,-0.9,1762042803.4312112
9,281,-0.098,2.961942672729492,-0.08,-0.9,1762042803.5312102
9,282,-0.098,2.9624409675598145,-0.08,-0.9,1762042803.6312308
9,283,-0.098,2.9629738330841064,-0.08,-0.9,1762042803.7312353
9,284,-0.098,2.9662749767303467,-0.08,-0.9,1762042803.8312356
9,285,-0.098,2.9643654823303223,-0.08,-0.9,1762042803.9312377
9,286,-0.098,2.955761671066284,-0.08,-0.9,1762042804.0312054
9,287,0.15729005813598632,2.9508614540100098,0.18,-1.1354970932006836,1762042804.1312358
9,288,-0.098,2.9479551315307617,-0.08,0.9,1762042804.2312381
9,289,-0.098,2.946103096008301,-0.08,0.9,1762042804.3312097
9,290,-0.098,2.9508962631225586,-0.08,0.9,1762042804.4312375
9,291,-0.098,2.959327459335327,-0.08,0.9,1762042804.5312214
9,292,-0.098,2.954397201538086,-0.08,0.9,1762042804.631243
9,293,-0.098,2.95343017578125,-0.08,0.9,1762042804.7312424
9,294,-0.098,2.9521148204803467,-0.08,0.9,1762042804.8312068
9,295,-0.098,2.9521148204803467,-0.08,0.9,1762042804.9312189
9,296,0.156,2.9521148204803467,0.18,-1.2,1762042805.0312579
9,297,-0.098,2.951662540435791,-0.08,-0.9,1762042805.1312134
9,298,-0.098,2.951612710952759,-0.08,-0.9,1762042805.2313006
9,299,-0.098,2.951612710952759,-0.08,-0.9,1762042805.331211
9,300,-0.098,2.951612710952759,-0.08,-0.9,1762042805.4312267
9,301,-0.098,2.951612710952759,-0.08,-0.9,1762042805.5312657
9,302,-0.098,2.951612710952759,-0.08,-0.9,1762042805.6312299
9,303,-0.098,2.9516890048980713,-0.08,-0.9,1762042805.7312117
9,304,-0.098,2.955798625946045,-0.08,-0.9,1762042805.8312087
9,305,0.156,2.9644925594329834,0.18,-1.2,1762042805.9312305
9,306,-0.098,2.963590621948242,-0.08,0.9,1762042806.0312262
9,307,-0.098,2.9620327949523926,-0.08,0.9,1762042806.1312625
9,308,-0.098,2.9601035118103027,-0.08,0.9,1762042806.2312405
9,309,-0.098,2.959199905395508,-0.08,0.9,1762042806.3312457
9,310,-0.098,2.9571268558502197,-0.08,0.9,1762042806.4312344
9,311,-0.098,2.9567172527313232,-0.08,0.9,1762042806.5312622
9,312,-0.098,2.9558844566345215,-0.08,0.9,1762042806.631252
9,313,-0.098,2.9554429054260254,-0.08,0.9,1762042806.7312453
9,314,-0.098,2.954301357269287,-0.08,0.9,1762042806.831208
9,315,0.156,2.9535088539123535,0.18,-1.2,1762042806.9312067
9,316,-0.098,2.9656484127044678,-0.08,-0.9,1762042807.0312085
9,317,-0.098,2.960329532623291,-0.08,-0.9,1762042807.131244
9,318,-0.098,2.9524319171905518,-0.08,-0.9,1762042807.2312093
9,319,-0.098,2.951544761657715,-0.08,-0.9,1762042807.3312135
9,320,-0.098,2.950122117996216,-0.08,-0.9,1762042807.431238
9,321,-0.098,2.949230194091797,-0.08,-0.9,1762042807.531256
9,322,-0.098,2.947636127471924,-0.08,-0.9,1762042807.6312451
9,323,-0.098,2.9469265937805176,-0.08,-0.9,1762042807.7312865
9,324,-0.098,2.9461076259613037,-0.08,-0.9,1762042807.831231
9,325,0.1574704933166504,2.946329116821289,0.18,-1.1264753341674805,1762042807.9312422
9,326,-0.098,2.9470489025115967,-0.08,0.9,1762042808.0312176
9,327,-0.098,2.9470577239990234,-0.08,0.9,1762042808.1312127
9,328,-0.098,2.9470577239990234,-0.08,0.9,1762042808.2312934
9,329,-0.098,2.947056770324707,-0.08,0.9,1762042808.3312092
9,330,-0.098,2.9470953941345215,-0.08,0.9,1762042808.4312663
9,331,-0.098,2.9665703773498535,-0.08,0.9,1762042808.5312576
9,332,-0.098,2.950773000717163,-0.08,0.9,1762042808.6312625
9,333,-0.098,2.9641799926757812,-0.08,0.9,1762042808.731209
9,334,0.156,2.9641799926757812,0.18,-1.2,1762042808.8312066
9,335,-0.098,2.9652798175811768,-0.08,-0.9,1762042808.9312341
9,336,-0.098,2.969421625137329,-0.08,-0.9,1762042809.0312123
9,337,-0.098,2.9694156646728516,-0.08,-0.9,1762042809.131209
9,338,-0.098,2.9694154262542725,-0.08,-0.9,1762042809.2312305
9,339,-0.098,2.970457077026367,-0.08,-0.9,1762042809.3312004
9,340,-0.098,2.9713358879089355,-0.08,-0.9,1762042809.4312263
9,341,-0.098,2.9713358879089355,-0.08,-0.9,1762042809.5312445
9,342,-0.098,2.971071243286133,-0.08,-0.9,1762042809.6312497
9,343,0.156,2.9706315994262695,0.18,-1.2,1762042809.7312365
9,344,-0.098,2.9518251419067383,-0.08,0.9,1762042809.8312342
9,345,-0.098,2.953543186187744,-0.08,0.9,1762042809.931249
9,346,-0.098,2.9509692192077637,-0.08,0.9,1762042810.0312302
9,347,-0.098,2.9667704105377197,-0.08,0.9,1762042810.1312246
9,348,-0.098,2.959622859954834,-0.08,0.9,1762042810.2312496
9,349,-0.098,2.9591197967529297,-0.08,0.9,1762042810.3312285
9,350,-0.098,2.9591197967529297,-0.08,0.9,1762042810.4312267
9,351,-0.098,2.9591197967529297,-0.08,0.9,1762042810.5312045
9,352,0.156,2.9591197967529297,0.18,-1.2,1762042810.631254
9,353,-0.098,2.9591197967529297,-0.08,-0.9,1762042810.7312107
9,354,-0.098,2.9591197967529297,-0.08,-0.9,1762042810.8312292
9,355,-0.098,2.9591197967529297,-0.08,-0.9,1762042810.931229
9,356,-0.098,2.9591197967529297,-0.08,-0.9,1762042811.031234
9,357,-0.098,2.9591197967529297,-0.08,-0.9,1762042811.131239
9,358,-0.098,2.9591197967529297,-0.08,-0.9,1762042811.2312076
9,359,-0.098,2.9639201164245605,-0.08,-0.9,1762042811.3312101
9,360,-0.098,2.9656851291656494,-0.08,-0.9,1762042811.4312224
9,361,0.156,2.9713973999023438,0.18,-1.2,1762042811.5312176
9,362,-0.098,2.964282989501953,-0.08,0.9,1762042811.6312199
9,363,-0.098,2.9661800861358643,-0.08,0.9,1762042811.7312272
9,364,-0.098,2.9643285274505615,-0.08,0.9,1762042811.8312109
9,365,-0.098,2.960437536239624,-0.08,0.9,1762042811.9312267
9,366,-0.098,2.9734413623809814,-0.08,0.9,1762042812.0312197
9,367,-0.098,2.959536552429199,-0.08,0.9,1762042812.1312103
9,368,-0.098,2.9542133808135986,-0.08,0.9,1762042812.231195
9,369,-0.098,2.9700119495391846,-0.08,0.9,1762042812.3312159
9,370,-0.098,2.961724281311035,-0.08,0.9,1762042812.4312103
9,371,0.156,2.9695777893066406,0.18,-1.2,1762042812.5312338
9,372,-0.098,2.9673259258270264,-0.08,-0.9,1762042812.6312983
9,373,-0.098,2.958219289779663,-0.08,-0.9,1762042812.731228
9,374,-0.098,2.958125114440918,-0.08,-0.9,1762042812.831215
9,375,-0.098,2.976990222930908,-0.08,-0.9,1762042812.9312065
9,376,-0.098,2.9873576164245605,-0.08,-0.9,1762042813.0312119
9,377,-0.098,2.9859986305236816,-0.08,-0.9,1762042813.1312401
9,378,-0.098,2.991617202758789,-0.08,-0.9,1762042813.2312436
9,379,-0.098,3.0128989219665527,-0.08,-0.9,1762042813.331237
9,380,-0.098,3.0256567001342773,-0.08,-0.9,1762042813.431208
9,381,0.156,3.0208983421325684,0.18,1.2,1762042813.5312176
9,382,-0.098,3.0210251808166504,-0.08,0.9,1762042813.6312106
9,383,-0.098,3.010913372039795,-0.08,0.9,1762042813.731223
9,384,-0.098,3.0201992988586426,-0.08,0.9,1762042813.8312187
9,385,-0.098,3.02589750289917,-0.08,0.9,1762042813.9312258
9,386,-0.098,3.022674322128296,-0.08,0.9,1762042814.0312555
9,387,-0.098,3.020911931991577,-0.08,0.9,1762042814.131253
9,388,-0.098,3.024226665496826,-0.08,0.9,1762042814.231227
9,389,-0.098,3.031925916671753,-0.08,0.9,1762042814.3312242
9,390,-0.098,3.0394339561462402,-0.08,0.9,1762042814.4312272
9,391,0.156,3.0376129150390625,0.18,1.2,1762042814.531253
9,392,-0.098,3.0369997024536133,-0.08,-0.9,1762042814.6312282
9,393,-0.098,3.036982297897339,-0.08,-0.9,1762042814.7312179
9,394,-0.098,3.0370099544525146,-0.08,-0.9,1762042814.831222
9,395,-0.098,3.037015676498413,-0.08,-0.9,1762042814.931222
